contig	subject	pct_id	aln_len	mismatches	gapopen	qstart	qend	sstart	send	evalue	bitscore	qlen	slen	subject_title	pct_cov_of_ref	db
contig_3	card~~~SHV-38~~~AY079099.1:148-1009~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-38~~~AY079099.1:148-1009~~~cephalosporin;penicillin_beta-lactam SHV-38 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-36~~~AF467947.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-36~~~AF467947.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-36 is a beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-33~~~JX268631.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-33~~~JX268631.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-33 is an broad-spectrum beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-32~~~AY037778.1:91-952~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-32~~~AY037778.1:91-952~~~cephalosporin;penicillin_beta-lactam SHV-32 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-2A~~~X98102.1:73-934~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-2A~~~X98102.1:73-934~~~cephalosporin;penicillin_beta-lactam SHV-2A is an extended-spectrum beta-lactamase found in Enterobacter cloacae, Klebsiella pneumoniae, Pseudomonas aeruginosa, and Salmonella enterica.	100.0	card
contig_3	card~~~SHV-26~~~AF227204.1:73-934~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-26~~~AF227204.1:73-934~~~cephalosporin;penicillin_beta-lactam SHV-26 is an inhibitor-resistant beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-244~~~PP532823.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-244~~~PP532823.1:0-861~~~cephalosporin;penicillin_beta-lactam Class A beta-lactamase SHV-244.	100.0	card
contig_3	card~~~SHV-242~~~OR876334.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-242~~~OR876334.1:0-861~~~cephalosporin;penicillin_beta-lactam Inhibitor-resistant class A beta-lactamase SHV-242.	100.0	card
contig_3	card~~~SHV-238~~~OR880707.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-238~~~OR880707.1:0-861~~~cephalosporin;penicillin_beta-lactam Inhibitor-resistant extended-spectrum class A beta-lactamase SHV-238.	100.0	card
contig_3	card~~~SHV-236~~~OR863408.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-236~~~OR863408.1:0-861~~~cephalosporin;penicillin_beta-lactam Class A beta-lactamase SHV-236.	100.0	card
contig_3	card~~~SHV-234~~~OR863406.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-234~~~OR863406.1:0-861~~~cephalosporin;penicillin_beta-lactam Inhibitor-resistant class A beta-lactamase SHV-234.	100.0	card
contig_3	card~~~SHV-232~~~OR224963.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-232~~~OR224963.1:0-861~~~cephalosporin;penicillin_beta-lactam Class A beta-lactamase SHV-232.	100.0	card
contig_3	card~~~SHV-230~~~OP762696.1:861-0~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-230~~~OP762696.1:861-0~~~cephalosporin;penicillin_beta-lactam Extended-spectrum class A beta-lactamase SHV-230.	100.0	card
contig_3	card~~~SHV-229~~~MZ748304.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-229~~~MZ748304.1:0-861~~~cephalosporin;penicillin_beta-lactam Broad-spectrum class A beta-lactamase SHV-229.	100.0	card
contig_3	card~~~SHV-226~~~NG_062298.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-226~~~NG_062298.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-219~~~NG_062291.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-219~~~NG_062291.1:0-861~~~cephalosporin;penicillin_beta-lactam Beta-lactamase gene from Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-216~~~NG_062288.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-216~~~NG_062288.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene from Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-212~~~NG_062284.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-212~~~NG_062284.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene from Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-207~~~NG_062279.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-207~~~NG_062279.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene found in Klebsiella penumoniae.	100.0	card
contig_3	card~~~SHV-206~~~NG_062278.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-206~~~NG_062278.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene from Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-1b-b~~~NG_050059.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-1b-b~~~NG_050059.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-199~~~NG_055503.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-199~~~NG_055503.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene found in Escherichia coli.	100.0	card
contig_3	card~~~SHV-196~~~NG_051521.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-196~~~NG_051521.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-194~~~NG_051169.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-194~~~NG_051169.1:0-861~~~cephalosporin;penicillin_beta-lactam Beta-lactamase gene from Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-193~~~NG_050058.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-193~~~NG_050058.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-19~~~DAGGWD010000033.1:85-946~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-19~~~DAGGWD010000033.1:85-946~~~cephalosporin;penicillin_beta-lactam SHV-19 is a broad-spectrum beta-lactamase that has been found in clinical isolates.	100.0	card
contig_3	card~~~SHV-179~~~KF705208.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-179~~~KF705208.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-179 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.	100.0	card
contig_3	card~~~SHV-178~~~KF705209.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-178~~~KF705209.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-178 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.	100.0	card
contig_3	card~~~SHV-161~~~JX121128.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-161~~~JX121128.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-161 is a beta-lactamase.	100.0	card
contig_3	card~~~SHV-160~~~JX121127.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-160~~~JX121127.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-160 is a beta-lactamase.	100.0	card
contig_3	card~~~SHV-157~~~JX121124.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-157~~~JX121124.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-157 is a beta-lactamase.	100.0	card
contig_3	card~~~SHV-145~~~JX013655.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-145~~~JX013655.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-145 is a beta-lactamase.	100.0	card
contig_3	card~~~SHV-143~~~JQ341060.1:1742-881~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-143~~~JQ341060.1:1742-881~~~cephalosporin;penicillin_beta-lactam SHV-143 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.	100.0	card
contig_3	card~~~SHV-142~~~JQ029959.1:28-889~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-142~~~JQ029959.1:28-889~~~cephalosporin;penicillin_beta-lactam SHV-142 is a beta-lactamase.	100.0	card
contig_3	card~~~SHV-14~~~AF226622.1:54-915~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-14~~~AF226622.1:54-915~~~cephalosporin;penicillin_beta-lactam SHV-14 is an broad-spectrum beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-135~~~HQ637576.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-135~~~HQ637576.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-135 is a beta-lactamase.	100.0	card
contig_3	card~~~SHV-134~~~HM559945.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-134~~~HM559945.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-134 is an extended-spectrum beta-lactamase.	100.0	card
contig_3	card~~~SHV-132~~~NG_050009.1:100-961~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-132~~~NG_050009.1:100-961~~~cephalosporin;penicillin_beta-lactam SHV-132 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.	100.0	card
contig_3	card~~~SHV-111~~~AB372881.1:8-869~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-111~~~AB372881.1:8-869~~~cephalosporin;penicillin_beta-lactam SHV-111 is a beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-108~~~HM751100.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-108~~~HM751100.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-108 is a beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-101~~~EU155018.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.303	861	6	0	4148681	4149541	1	861	0.0	1557	5306069	861	card~~~SHV-101~~~EU155018.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-101 is a beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-104~~~EU274581.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.302	860	6	0	4148682	4149541	2	861	0.0	1555	5306069	861	card~~~SHV-104~~~EU274581.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-104 is an extended-spectrum beta-lactamase that has been found in clinical isolates.	99.88385598141696	card
contig_3	card~~~SHV-148~~~JX121115.1:0-858~~~cephalosporin;penicillin_beta-lactam	99.416	856	5	0	4148681	4149536	1	856	0.0	1554	5306069	858	card~~~SHV-148~~~JX121115.1:0-858~~~cephalosporin;penicillin_beta-lactam SHV-148 is a beta-lactamase.	99.76689976689977	card
contig_3	card~~~SHV-86~~~DQ328802.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-86~~~DQ328802.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-86 is an extended-spectrum beta-lactamase that has been found in clinical isolates.	100.0	card
contig_3	card~~~SHV-82~~~AM176557.2:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-82~~~AM176557.2:0-861~~~cephalosporin;penicillin_beta-lactam SHV-82 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-8~~~U92041.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-8~~~U92041.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-8 is an extended-spectrum beta-lactamase found in E. coli.	100.0	card
contig_3	card~~~SHV-76~~~AM176551.2:30-891~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-76~~~AM176551.2:30-891~~~cephalosporin;penicillin_beta-lactam SHV-76 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-71~~~AM176546.2:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-71~~~AM176546.2:0-861~~~cephalosporin;penicillin_beta-lactam SHV-71 is a broad-spectrum beta-lactamase found in Klebsiella pneumoniae and Shigella.	100.0	card
contig_3	card~~~SHV-65~~~DQ174305.1:4-865~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-65~~~DQ174305.1:4-865~~~cephalosporin;penicillin_beta-lactam SHV-65 is a beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-64~~~DQ174304.1:4-865~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-64~~~DQ174304.1:4-865~~~cephalosporin;penicillin_beta-lactam SHV-64 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-59~~~AY790341.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-59~~~AY790341.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-59 is a beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-57~~~AY223863.1:170-1031~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-57~~~AY223863.1:170-1031~~~cephalosporin;penicillin_beta-lactam SHV-57 is an extended-spectrum beta-lactamase found in E. coli.	100.0	card
contig_3	card~~~SHV-50~~~AY288915.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-50~~~AY288915.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-50 is a beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-49~~~AY528718.1:413-1274~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-49~~~AY528718.1:413-1274~~~cephalosporin;penicillin_beta-lactam SHV-49 is an inhibitor-resistant beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-37~~~AF467948.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-37~~~AF467948.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-37 is a beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-29~~~AF301532.1:7-868~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-29~~~AF301532.1:7-868~~~cephalosporin;penicillin_beta-lactam SHV-29 is an extended-spectrum beta-lactamase found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-243~~~OR876335.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-243~~~OR876335.1:0-861~~~cephalosporin;penicillin_beta-lactam Class A beta-lactamase SHV-243.	100.0	card
contig_3	card~~~SHV-24~~~AB023477.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-24~~~AB023477.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-24 is an extended-spectrum beta-lactamase found in E. coli.	100.0	card
contig_3	card~~~SHV-239~~~OR876331.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-239~~~OR876331.1:0-861~~~cephalosporin;penicillin_beta-lactam Inhibitor-resistant class A beta-lactamase SHV-239.	100.0	card
contig_3	card~~~SHV-225~~~NG_062297.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-225~~~NG_062297.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-211~~~NG_062283.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-211~~~NG_062283.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-210~~~NG_062282.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-210~~~NG_062282.1:0-861~~~cephalosporin;penicillin_beta-lactam Beta-lactamase gene from Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-205~~~NG_062276.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-205~~~NG_062276.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene found in Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-204~~~NG_057611.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-204~~~NG_057611.1:0-861~~~cephalosporin;penicillin_beta-lactam A beta-lactamase gene from Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-201~~~NG_062244.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-201~~~NG_062244.1:0-861~~~cephalosporin;penicillin_beta-lactam Beta-lactamase gene from Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-2~~~AF148851.1:5-866~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-2~~~AF148851.1:5-866~~~cephalosporin;penicillin_beta-lactam SHV-2 is an extended-spectrum beta-lactamase found in E. coli., Klebsiella pneumoniae, and Shigella flexneri.	100.0	card
contig_3	card~~~SHV-195~~~NG_051484.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-195~~~NG_051484.1:0-861~~~cephalosporin;penicillin_beta-lactam Beta-lactamase gene from Klebsiella pneumoniae.	100.0	card
contig_3	card~~~SHV-191~~~NG_050057.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-191~~~NG_050057.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-191 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.	100.0	card
contig_3	card~~~SHV-186~~~KM233165.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-186~~~KM233165.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-186 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.	100.0	card
contig_3	card~~~SHV-180~~~KP050487.1:0-861~~~cephalosporin;penicillin_beta-lactam	99.187	861	7	0	4148681	4149541	1	861	0.0	1552	5306069	861	card~~~SHV-180~~~KP050487.1:0-861~~~cephalosporin;penicillin_beta-lactam SHV-180 is a beta-lactamase. Name originally from the historical Lahey list of beta-lactamases, some of which did not include sequence data.	100.0	card
